epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.8682916361093521,0.5519433717727661,0.8296666666666667,0.14985011232660173,0.14760153764422904,0.05000000074505806,0.5704949632392707,0.4820478723404255,0.0,0.713710312619277,0.7627101410576638,0.5510981091238717,0.15043567507758948,4.9695197870122625,0.1363327735811472,0.9575,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
2,0.46828500188059274,0.13932597146017683,0.9622222222222222,0.14643497429523908,0.1739823750306106,0.05000000074505806,0.7321325152689684,0.5746897163120568,0.0,0.9130749163475442,0.24507053994329264,0.13899196833306066,0.11495887112955674,2.350629100985561,0.11354385542869568,0.9685,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
3,0.3605804315275616,0.08658830795354314,0.9744444444444444,0.13900650498714853,0.17521575854179708,0.05000000074505806,0.7805918009145886,0.6132535460992907,0.0,0.9449710856515465,0.15140864394393796,0.08694150720571056,0.1014053335773316,1.610963486293529,0.08632220859080553,0.9765,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
4,0.28346912491694093,0.06058226057835337,0.9821111111111112,0.13613336253250743,0.17949947873328595,0.05000000074505806,0.8140506726418827,0.6432845744680851,0.0,0.9606619697090582,0.10739380005311142,0.06042496736965585,0.08961484845437057,1.183536442762888,0.08128345380723477,0.972,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
5,0.2213039501938555,0.04170690769329667,0.988,0.13184056172134184,0.18060917650342834,0.05000000074505806,0.8445599221802772,0.6575797872340425,0.0,0.9724367372955837,0.07509836909222475,0.04160826230926954,0.09101603246056178,0.8778986464525368,0.07879505388438701,0.974,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
6,0.18190127552331736,0.03152677313476387,0.9912222222222222,0.12997282542129782,0.18211083357215774,0.05000000074505806,0.8529079762545038,0.680186170212766,0.0,0.9792300481745537,0.05582229457696543,0.03144404753268175,0.08221527412599812,0.711080085875876,0.08542447336716577,0.9735,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
7,0.18652169029580223,0.030970705969155663,0.9892222222222222,0.12818172201514244,0.1843156005579529,0.05000000074505806,0.880944346493863,0.7051196808510638,0.0,0.9801864615568878,0.04817671615693137,0.03104284255410766,0.07626723355270182,0.7011917307345421,0.057253723986912516,0.981,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
8,0.15608429975911148,0.023512835123369262,0.9913333333333333,0.12422497977390357,0.18111810706397322,0.05000000074505806,0.8864724957351143,0.7042331560283688,0.0,0.984930508102931,0.03723370607080374,0.023452492925364866,0.07750846254672353,0.5313483284594795,0.07655345882987603,0.9755,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
9,0.13301266519471797,0.019426587037845618,0.9944444444444445,0.12184783243012766,0.18100081933728346,0.05000000074505806,0.8900245609858357,0.7253989361702128,0.0,0.9883786706214256,0.03013142337031821,0.019375695394420606,0.0735461207086894,0.4119451571411143,0.06418627523398027,0.9805,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
10,0.1116322996364389,0.015366027821896649,0.9948888888888889,0.12162361441985935,0.18470217472483927,0.05000000074505806,0.9105084978096875,0.7404698581560284,0.0,0.9904930847333678,0.021968222605132627,0.015327306502506789,0.07083732945884162,0.40070720068269894,0.08028485020250083,0.978,final_layer_align_mag,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs32_lr0p001_seed0
