epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.16097256525026427,0.6560933574984471,0.8304444444444444,0.8045567293414849,0.2705004425660656,0.14464640316303629,0.9828041131685936,0.06838365896980461,0.028086145648312612,0.8019799893692162,0.30251269992341684,0.6555531792140848,0.4576181958839297,0.8925,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
2,0.042335029993775405,0.33140820452591613,0.9292222222222222,0.9205070883300334,0.19319909626621543,0.3246330574525398,0.9999996451247437,0.037966252220248665,0.09436056838365897,0.9189696993751594,0.08756425904836274,0.33240896021077976,0.4034790805922821,0.9145,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
3,0.030608503477537952,0.26337339944056454,0.9471111111111111,0.9414543052126205,0.15821397276985139,0.4237225551363312,0.9999999577579871,0.03119449378330373,0.19149644760213144,0.9402021532795569,0.05918945836160827,0.2636774118507845,0.29810766708344455,0.945,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
4,0.024819184653220066,0.21694581824184409,0.9556666666666667,0.9523839359808561,0.13804528360137405,0.48515891032971664,0.9999999922715114,0.023534635879218474,0.25188721136767317,0.9514268779627595,0.04646846758383992,0.21678228898950824,0.24378381346405512,0.948,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
5,0.01920745957141965,0.16999392784852696,0.9674444444444444,0.9641008422599169,0.10843464477870217,0.5889094669047618,0.9999999987295635,0.018539076376554175,0.32648756660746003,0.9633161446764457,0.03580281152071249,0.16984864374960737,0.2927048221619771,0.944,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
6,0.014984840237652558,0.13900032393659148,0.974,0.9709352445433026,0.0937309966256102,0.6341357479603105,0.9999999997882606,0.014653641207815276,0.4147424511545293,0.9703219324403292,0.027860472666831695,0.138876922704903,0.30989091259157614,0.945,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
7,0.014870998756126963,0.1401034885495727,0.9737777777777777,0.971732892956234,0.0922231730479298,0.6388571279695784,1.0,0.014764653641207815,0.47035968028419184,0.971112712767789,0.025437444803794333,0.13998771219993944,0.301974215038892,0.947,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
8,0.012267973653510377,0.11097514322428277,0.9786666666666667,0.9767552943466823,0.07794373883725558,0.6919997442070375,1.0,0.011434280639431617,0.5345248667850799,0.9762896954695666,0.02217634528127759,0.1108766615867345,0.3182024518294097,0.9495,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
9,0.00974985017525177,0.08955340001355086,0.9836666666666667,0.9819172226938007,0.061073377807224105,0.7578997327143833,1.0,0.009214031971580817,0.5962477797513321,0.9815239138755663,0.01636343393452925,0.08947408493058061,0.31468056304636627,0.9485,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
10,0.008848728662142674,0.08383052552678201,0.9838888888888889,0.9826121423426573,0.059710364668695816,0.7625636628516296,1.0,0.009103019538188277,0.6390985790408525,0.9822401942198907,0.015574996973606939,0.08375608419074028,0.2771195482626157,0.958,inverse_loss,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs16_lr0p001_seed0
