epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.7515376864274342,0.46030655420157646,0.8588888888888889,0.25430968485865246,0.23047828024541084,0.050125177559272434,0.7480511385848213,0.3614564831261101,0.0,0.7591906382072036,0.6350651954699367,0.46000306595110235,0.18534453462339529,4.568861864017551,0.1344615063369274,0.958,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
2,0.4031031599260039,0.1242743785712454,0.9632222222222222,0.22006096997915323,0.24177510597036744,0.05002364976791463,0.8356445607982351,0.4491563055062167,0.0,0.9251939360032496,0.2011136654201981,0.12419903382566322,0.14499650779138873,1.9845337490311312,0.09043622581660747,0.972,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
3,0.3162350902772612,0.07937986070166031,0.9756666666666667,0.20352405795354403,0.23934335247026245,0.050163863011723514,0.8611368900082251,0.49955595026642985,0.0,0.9517652668707324,0.12680889820584076,0.07969882225015633,0.12822233395383,1.2862785107209669,0.08006078948825598,0.9705,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
4,0.2513086504422439,0.05762164013056705,0.982,0.1988310333255341,0.24259495942937756,0.05000000074505806,0.8804012976361846,0.5197602131438721,0.0,0.9651776535261164,0.08976171780245289,0.057572146496143305,0.12650057513657195,0.9497874851204574,0.07562080041877925,0.975,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
5,0.18364274876290518,0.03817742521959978,0.9876666666666667,0.19094652281561286,0.2437147391599406,0.05000000074505806,0.898257680250527,0.5543960923623446,0.0,0.9772863578626996,0.054859563270145385,0.038164184369845935,0.11653865694165971,0.6967477860023494,0.07305195833183825,0.9775,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
6,0.1668756192198877,0.03284947773942905,0.9878888888888889,0.18231724786239661,0.2439478750127247,0.05000000074505806,0.9173817819854506,0.5874777975133215,0.0,0.979754235350641,0.045252195027302024,0.032820399372862116,0.10790790979573453,0.6687663395204259,0.055472747593186794,0.981,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
7,0.1410817035385472,0.026154553973418336,0.9908888888888889,0.17816175880377078,0.24462098248474975,0.05000000074505806,0.9238112894933982,0.6005772646536413,0.0,0.9846972937482289,0.033027884471584834,0.026181302439052718,0.10599171569269832,0.5030075168031037,0.05795501388530829,0.981,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
8,0.11450916890485031,0.020036780529626413,0.9935555555555555,0.17513813054582789,0.24255688866967628,0.05000000074505806,0.9180397539536864,0.6127886323268206,0.0,0.9886345826287888,0.02636186243081424,0.02002009614425753,0.10456114546453736,0.3544108250731938,0.06876491653871926,0.9795,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
9,0.11259178616041834,0.01958559212173471,0.9937777777777778,0.1717964285061584,0.24464776063897045,0.05000000074505806,0.935392165903935,0.6315497335701599,0.00011101243339253997,0.9892921938989344,0.02267117579654857,0.01956846662461571,0.10217465655332296,0.3534363901846557,0.06011075210266426,0.98,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
10,0.11134889623593093,0.018310267495328946,0.9937777777777778,0.16761191866855216,0.24140924764515875,0.05000000074505806,0.9288060048968924,0.6464253996447602,0.0006660746003552398,0.9898230102091868,0.020948676280104547,0.018294147309066977,0.10415743627845182,0.35418798015080205,0.05153635755919549,0.9845,final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_bs16_lr0p001_seed0
