epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.5130817209614648,0.5499584317207337,0.8321111111111111,0.09027224830649,0.07470536578412776,0.05000000074505806,0.33521910988005765,0.6548093971631206,0.0,0.7546133257395832,0.536371241911506,0.5486177862324613,0.11534087138633567,4.585562999366869,0.2941946134567261,0.914,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
2,0.24220769063631695,0.24957629071010484,0.9265555555555556,0.09895751573779482,0.09435959249662222,0.05000000074505806,0.4167371636639673,0.665447695035461,0.0,0.8993081636462651,0.18806274753090338,0.24985653655735632,0.08537529154304177,2.2392972048292767,0.20808135399222374,0.9385,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
3,0.19518946402602724,0.18794443368746175,0.9441111111111111,0.09962718898153052,0.10137507342403186,0.05000000074505806,0.45342205895494064,0.690270390070922,0.0,0.9265269700517046,0.13034634288162628,0.1882831524010642,0.07835422641538242,1.643656368849548,0.1980290689021349,0.938,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
4,0.15982872832980421,0.13922036892879341,0.9607777777777777,0.10181123661603911,0.10902119170732347,0.05000000074505806,0.4872284199355553,0.7093306737588653,0.0,0.9464375173791926,0.09527625584420055,0.13931138796363593,0.0689020900712976,1.202282703461799,0.1868253748193383,0.947,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
5,0.13256206537369225,0.11582922708470789,0.9678888888888889,0.1063462569781229,0.11989782975139493,0.05000000074505806,0.5323652035246292,0.7050088652482269,0.0,0.9571300647782941,0.07298504759174448,0.11618674272511993,0.07434275823625479,1.0179002407198467,0.17725625601783396,0.949,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
6,0.1216183770067162,0.09703638854788409,0.9734444444444444,0.1047831367542769,0.12302415084476906,0.05000000074505806,0.5530949992438158,0.7327127659574468,0.0,0.9644710516675989,0.058581192827459876,0.09688225040932232,0.0698036327958107,0.8394158753163531,0.20183562480797992,0.953,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
7,0.11004499909488691,0.09185404409318128,0.9758888888888889,0.10522726020967284,0.1292053238713308,0.05000000074505806,0.5848002777771747,0.7494459219858156,0.0,0.9691328556402355,0.04545063698079754,0.09180287391966802,0.06981763727830868,0.7991550945551366,0.21148683398077264,0.9495,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
8,0.09730671536348139,0.07225575243053027,0.9812222222222222,0.10862631326977243,0.13378008735755867,0.05000000074505806,0.6096170276456269,0.7424645390070922,0.0,0.9748959053069988,0.039349719600880795,0.07206865016392995,0.0721850838868859,0.6620404758764735,0.19624672967521473,0.9495,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
9,0.08296981079258128,0.056668588707676264,0.9833333333333333,0.10787999475414449,0.14114072986924692,0.05000000074505806,0.6455774350184287,0.7625221631205674,0.0,0.9790370570006945,0.031101704376967663,0.05651823292892843,0.0680566555952508,0.5717800136136241,0.2220314256581478,0.9525,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
10,0.07433891180788892,0.05091340098592789,0.987,0.10916178548008415,0.1469403410120702,0.05000000074505806,0.6774758766042003,0.7764849290780141,0.0,0.9830435172040412,0.024105836248544624,0.050779140682323434,0.0655026837542706,0.4846460875198047,0.22453009873325935,0.9555,combined_simple,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs32_lr0p001_seed0
