epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.5952150039672851,0.5952150039672851,0.8206666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.7107017388474857,0.6978070010952916,0.5947892913158904,0.27242317593097687,0.92,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
2,0.23302638585037655,0.23302638585037655,0.9296666666666666,1.0,0.0,1.0,1.0,0.0,1.0,0.8808959109563355,0.27886234540888605,0.23277231982202395,0.20955954858660697,0.936,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
3,0.1554517027007209,0.1554517027007209,0.9521111111111111,1.0,0.0,1.0,1.0,0.0,1.0,0.9200484541291041,0.18774287888767027,0.15568924325366393,0.18290666100382805,0.942,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
4,0.10476832981242074,0.10476832981242074,0.9681111111111111,1.0,0.0,1.0,1.0,0.0,1.0,0.9425620047758657,0.14101285830879887,0.10459116229404372,0.16273610258102417,0.95,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
5,0.07280658513142003,0.07280658513142003,0.9784444444444444,1.0,0.0,1.0,1.0,0.0,1.0,0.9585965825310836,0.10257882276113997,0.07267878509080368,0.1605742443576455,0.9495,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
6,0.045999115793241396,0.045999115793241396,0.9871111111111112,1.0,0.0,1.0,1.0,0.0,1.0,0.9717421759950354,0.07330876168735484,0.04589766586291875,0.15639160174131395,0.956,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
7,0.03251391852233145,0.03251391852233145,0.9912222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0.9792505312473216,0.05545016529421646,0.032665099476378225,0.15286335953325034,0.9615,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
8,0.020490220685799917,0.020490220685799917,0.9951111111111111,1.0,0.0,1.0,1.0,0.0,1.0,0.985502007159781,0.04194867474205317,0.02047868817053894,0.16509040307998657,0.9575,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
9,0.015908609026111662,0.015908609026111662,0.995,1.0,0.0,1.0,1.0,0.0,1.0,0.9886742969776722,0.03248309466248074,0.015869402267197345,0.20107706969976424,0.95,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
10,0.019444988219895296,0.019444988219895296,0.9937777777777778,1.0,0.0,1.0,1.0,0.0,1.0,0.9871663903513699,0.0326033707688305,0.0193948304323572,0.16789969662204385,0.96,none,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_none_bs64_lr0p001_seed0
