epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,1.0689513459735447,1.039602732870314,0.6331111111111111,0.16859952709142198,0.13643015926399976,0.05000000074505806,0.48539834791886893,0.4309175532337622,0.0,0.5245687181645251,1.0950255000844915,1.0396727744146441,0.06877895337958814,5.061210322887339,0.6194989187717438,0.781,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
2,0.5576744054423438,0.492758359670639,0.844,0.16725216975026097,0.1591766821682876,0.05000000074505806,0.5830863056876135,0.4878767730919182,0.0,0.7661957318055714,0.5000852088556222,0.492009514823873,0.04470495169268961,3.170553579398081,0.3763683009743691,0.8885,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
3,0.4006362957689497,0.3535457643402947,0.8898888888888888,0.17198932419220606,0.15631706029810805,0.05000000074505806,0.563749722977902,0.4730053191066634,0.0,0.8332252536259644,0.3636414044080897,0.35354056246314486,0.05023671127195265,2.2369103393656142,0.28025254011154177,0.915,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
4,0.3089465338918898,0.2581315921545029,0.9216666666666666,0.17221180159360805,0.17050316818851105,0.05000000074505806,0.6321231416353943,0.4796099290780142,0.0,0.8772790334748883,0.27586971297331736,0.2577615437355447,0.0437613157984794,1.6769834465168891,0.23427073717117308,0.9245,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
5,0.24781639194488525,0.20274259858661228,0.9394444444444444,0.16385135963453468,0.14975568451357227,0.05000000074505806,0.5542699088018836,0.4876994680851064,0.0,0.9023146227741918,0.22501207132500115,0.20265245530093814,0.05346600886711732,1.3260203993066828,0.24333524489402772,0.9265,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
6,0.19902267686194844,0.15568875331348844,0.954,0.1595037855366443,0.14883642131132438,0.05000000074505806,0.5553657507642786,0.48929521272368465,0.0,0.9204290640269611,0.18895670248472946,0.1553409230228223,0.05390903800197527,1.0991104374117886,0.22591502058506013,0.9275,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
7,0.19171312880516053,0.13927669044335683,0.9576666666666667,0.16014548243148952,0.15440681428774028,0.05000000074505806,0.6053908598338459,0.5081117022122051,0.0,0.9292803153078607,0.16230333739138664,0.1394245951495906,0.0471917883268432,1.0178057993134708,0.24301427125930786,0.923,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
8,0.14379124826523992,0.10708700731065539,0.9675555555555555,0.15403818613882606,0.14284933485249254,0.05000000074505806,0.5589597726121862,0.4840647163966023,0.0,0.9435365643907101,0.13454308458570893,0.10690320606825622,0.05209472146486296,0.7965600149217227,0.17363209524750708,0.943,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
9,0.10643382943669955,0.0768087910645538,0.976,0.16222519823845397,0.1511121134385995,0.05000000074505806,0.557562030799,0.4799645390916378,0.0,0.9559496590431701,0.11198864713416877,0.07666740080354907,0.058818040144834535,0.6360834982800991,0.1552657105848193,0.947,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
10,0.107113273392121,0.07474420150783327,0.976,0.16009771823883057,0.15108856775447832,0.05000000074505806,0.5636710298399553,0.4879875884833911,0.0,0.9576211736557332,0.10368836763585713,0.0746262892849532,0.051445717857291934,0.636602483002852,0.19238762444257737,0.9445,ema_final_layer_align,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs64_lr0p001_seed0
