epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.4616736200650533,0.6205424781375461,0.81,0.6022184760646617,0.22269980565970207,0.1774867518362424,0.9125676603181988,0.0,0.0,0.7051841390471086,0.6971833593879185,0.6203006834637189,0.28683039128780363,0.9195,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
2,0.15193640395005545,0.2588774832487106,0.9208888888888889,0.7945254461985107,0.22397807187645147,0.23200409885839368,0.9993418011259525,0.0,0.0,0.8726492257828408,0.28885096639183394,0.2586413135236882,0.22675795869529247,0.925,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
3,0.10494594348801507,0.17955792774094476,0.9434444444444444,0.8534801040135377,0.1988579712226881,0.2575160524946578,0.9997791943820655,0.0,0.0,0.910802719018138,0.20109433839295773,0.179714135878475,0.18802721151709556,0.946,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
4,0.06745680465300878,0.1206033569690254,0.9617777777777777,0.8901579434990038,0.17559046023492272,0.2867207259785199,0.9999199556120744,0.0,0.0,0.9364303659040032,0.14783670430910503,0.1203543123597583,0.17563171960413457,0.947,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
5,0.051888013351294726,0.09087275368637508,0.97,0.9138147112325574,0.1575886935841107,0.32362051593496444,0.99997852161421,0.0,0.0004432624113475177,0.9512527111574267,0.11414797646356813,0.09072340387481113,0.17606216947734357,0.95,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
6,0.0358457726786534,0.06248029200029042,0.9798888888888889,0.9374533938177934,0.13545267069910435,0.3640012970418795,0.9999957135383118,0.0,0.0034352836879432626,0.9646900942985047,0.08180812028969855,0.06233022269522045,0.1735486235320568,0.95,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
7,0.02659492873152097,0.04664594286183516,0.9833333333333333,0.947976199447686,0.12139636644076371,0.4000983199117877,0.9999976745733978,0.0,0.006094858156028369,0.9719499890685926,0.0669380900985066,0.0468762076430102,0.15992614316940307,0.959,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
8,0.01916178614894549,0.03406966157340341,0.9884444444444445,0.9580491214779252,0.10718753812372261,0.445735236643054,0.999999611512989,0.0,0.01653368794854651,0.9786020842849785,0.05336976123326425,0.034006653005151564,0.17804990631341935,0.955,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
9,0.013867030704393983,0.023476078659916917,0.9933333333333333,0.9701207178704282,0.08761152193108772,0.5008693771793488,0.9999999501180987,0.0,0.043506205676400914,0.9856563760033736,0.03735279437841464,0.023420998006761867,0.22132466542720794,0.944,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
10,0.011059621133453523,0.019579501227915495,0.9941111111111111,0.9734557947368486,0.08100447153130956,0.5331321969522652,0.9999999539226505,0.0,0.05454343972159616,0.9872240804611369,0.03323457639248289,0.01952799394787025,0.17342371956259012,0.9615,entropy,64,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs64_lr0p001_seed0
