epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.2085614194456074,0.7036340158217483,0.8068888888888889,0.7725178555763782,0.282514648141706,0.06686902869202144,0.9769159498102699,0.0678191489361702,0.015735815602836878,0.7701374909028094,0.39129629396958976,0.7018302922923092,0.42098646883666513,0.909,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
2,0.04717528097497092,0.3612472152842416,0.9198888888888889,0.9107373153909724,0.2268912567070137,0.12277509620849122,0.9999998638815913,0.04111258865248227,0.06272163120567376,0.9091076400685818,0.10268303414423627,0.36276033078155195,0.3297351574599743,0.9275,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
3,0.034470290751092966,0.27024678322300316,0.942,0.9345894037409032,0.19100452243707122,0.1787228356809058,0.9999999915454405,0.029809397163120567,0.11170212765957446,0.933380940915845,0.07518030806603108,0.2706186142514777,0.3584493307499215,0.9275,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
4,0.029071357366421986,0.2374014562604328,0.9523333333333334,0.9461622489682326,0.1683274848821758,0.2559766612207213,0.9999999966181762,0.026041666666666668,0.14572251773049646,0.9450820221545848,0.06040109221902775,0.23685548770949838,0.25787029389478267,0.9475,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
5,0.0205834912611689,0.17949798689529092,0.9658888888888889,0.9612165089194656,0.1378336474180745,0.3505573204804397,0.999999999577272,0.0199468085106383,0.20822251773049646,0.9603936651074294,0.04179655282233069,0.17928761507607197,0.2667661960420664,0.9465,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
6,0.017399055175968292,0.14857016633099152,0.972,0.9672630978814254,0.12493964796060207,0.3776417158094915,1.0,0.01584663120567376,0.25930851063829785,0.9666033355479545,0.03530881705414009,0.1481752329690872,0.25914512910757914,0.9475,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
7,0.014043361301430397,0.12098875425173901,0.9765555555555555,0.9736405539174452,0.1059426745807596,0.46330559064786064,1.0,0.012522163120567377,0.27626329787234044,0.9731112737604912,0.029225778534797065,0.12068249713891109,0.3293510693681892,0.9425,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
8,0.012816454348322522,0.10509284020983614,0.9794444444444445,0.9758684937412857,0.09817990871626328,0.497865160478028,1.0,0.010749113475177305,0.33444148936170215,0.975414070043158,0.027806531195570087,0.10481491687320893,0.22931273508630692,0.955,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
9,0.010783692635083247,0.08936015115366738,0.9832222222222222,0.9806263882217677,0.08214340517450389,0.5705994146724119,1.0,0.008865248226950355,0.3920656028368794,0.9802360809441154,0.022756371643094523,0.08912254867835738,0.23594484441145322,0.958,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
10,0.00890703315497376,0.06913830515131768,0.9852222222222222,0.9827674259530738,0.07577488532584822,0.6019596024977822,1.0,0.007978723404255319,0.4454787234042553,0.9824547478070496,0.019701110157760188,0.06896415006496089,0.25907930663693696,0.9595,inverse_loss,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_inverse_loss_bs32_lr0p001_seed0
