epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.37462641024258403,0.5236794227361679,0.8416666666666667,0.6507793168755288,0.2280769462761053,0.20956455374546085,0.9398809010625309,0.0,0.0,0.7510722017193094,0.5818743231765767,0.5225023092266093,0.284246473133564,0.911,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
2,0.1244060130516688,0.21210179924964906,0.9337777777777778,0.8327422355506438,0.20877970459190667,0.2824559674618092,0.9993511036778173,0.0,0.0,0.8956487888985492,0.23311907766347237,0.21225407679981373,0.2147578357309103,0.9365,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
3,0.08991884819997681,0.1492985535727607,0.952,0.880748691076928,0.18155848057874552,0.33668208328333304,0.9998521481422668,0.0,0.0004432624113475177,0.925433947473553,0.16286237029266273,0.15022978371550852,0.18521094666421414,0.941,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
4,0.056925020516746576,0.09812544262160858,0.9676666666666667,0.9146913004682419,0.1543848314685813,0.3917998305343567,0.9999449785719526,0.0,0.0003324468085106383,0.9488308535400012,0.11405411729232427,0.09828376809402586,0.16135843448154627,0.949,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
5,0.04067275479560097,0.07094069556809134,0.9761111111111112,0.9339091306459819,0.13764420499140068,0.43068800628819365,0.9999913359787447,0.0,0.005540780141843972,0.961101769766909,0.08743168923224434,0.07079598954498953,0.1475952085442841,0.956,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
6,0.02245601568552148,0.03881072475360189,0.987,0.9595187820018606,0.1035660620801917,0.5291278192654569,0.9999987195569573,0.0,0.020057624113475177,0.9773852432027776,0.05212720491467638,0.03870855199252767,0.15093950095772743,0.955,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
7,0.022974511491445204,0.036226014335329335,0.9897777777777778,0.9636159072108302,0.09502749841541369,0.5652802159600224,0.9999996647767141,0.0,0.03900709219858156,0.9799720507564275,0.04612370719390109,0.03616580253087995,0.17010596205014736,0.9545,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
8,0.01104822612574531,0.01879464105801243,0.9942222222222222,0.977117305106305,0.0701107982792132,0.6569840900124387,0.9999999534999225,0.0,0.08876329787234043,0.9886210869390069,0.028599729077438064,0.0187480978837302,0.14711412294022738,0.961,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
9,0.01834131263781132,0.02756337012976615,0.9908888888888889,0.9769423041783326,0.06901011816209433,0.6677563043033823,0.9999999892204365,0.0,0.12134308510638298,0.9858482881640711,0.028975139832551795,0.02750849760727212,0.16895083902194163,0.959,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
10,0.025344039240748517,0.03746716447177136,0.9876666666666667,0.970799852558907,0.08319764919512977,0.6098415724774624,0.9999999124953087,0.0,0.10328014184397163,0.9812825926652191,0.037057501368772845,0.037368283067045135,0.2055966443165671,0.953,entropy,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs32_lr0p001_seed0
