epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,1.348220835102929,1.1387058067321778,0.6533333333333333,0.1218792951442826,0.10346083264325706,0.05000000074505806,0.42640161220456513,0.49487235932282997,0.0,0.46222052492306265,1.4113327428488665,1.130569573019592,0.11783329688642226,6.973810081750575,0.33072670006752014,0.919,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
2,0.5588054631551107,0.2772159712314606,0.9243333333333333,0.1255679730798157,0.12972275923255464,0.05000000074505806,0.598393847405071,0.5706646123402556,0.0,0.8359363020305902,0.4440526861540029,0.27741029921551824,0.08653739295427648,5.051955649550532,0.19060833537578584,0.95,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
3,0.4047518552939097,0.17061179407437643,0.9528888888888889,0.1265555785995134,0.13876771874411006,0.05000000074505806,0.6502054102823768,0.5897887323943662,0.0,0.8967011864756195,0.28371803063741874,0.17051675905224303,0.07979565503364297,3.321555020103992,0.14893497967720032,0.9585,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
4,0.3649686818520228,0.135695588654942,0.9635555555555556,0.12435988725071222,0.1385427625246451,0.05000000074505806,0.658648947594871,0.6023107397724206,0.0,0.9177933259749077,0.23079048118121187,0.1350350935064571,0.08152430098582532,2.573717302000019,0.14144472980499267,0.9555,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
5,0.3051510084635682,0.105579685644971,0.9707777777777777,0.11955932937037776,0.13347998020094884,0.05000000074505806,0.6731977265485576,0.6217869721667867,0.0,0.9334083997027974,0.18913100607378383,0.1047627329826355,0.07307367759402579,2.133721795720114,0.09157341009378434,0.9725,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
6,0.2470116608672672,0.08035444761315981,0.9784444444444444,0.11980169339918754,0.13511453264615905,0.05000000074505806,0.670340145137948,0.6336707749836882,0.0,0.9483047984015773,0.1470628142566748,0.08001508353881433,0.06359168992076121,1.7983816232479795,0.0742055318057537,0.976,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
7,0.2370874627961053,0.07098666175206503,0.9777777777777777,0.12179341156717757,0.141440926828015,0.05000000074505806,0.7089326977729797,0.6365096829306911,0.0,0.9537410736083984,0.12565514245923137,0.07192253150885373,0.06360213533306205,1.6431587565113122,0.0867356995344162,0.972,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
8,0.2019345464706421,0.05979362964630127,0.9834444444444445,0.11934058536106432,0.13606128222505812,0.05000000074505806,0.7006575112611475,0.6322183096912545,0.0,0.9591568582494494,0.11739586314684908,0.060696925443242976,0.0642933482664939,1.3956705499702775,0.06586933749914169,0.978,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
9,0.1797013291650348,0.05018823167350557,0.9876666666666667,0.12145545102760825,0.13953915269861758,0.05000000074505806,0.7264825189617318,0.6342649644529316,0.0,0.9659275975025875,0.09763333468999662,0.050040219634981224,0.06834874628439651,1.2176217697036098,0.06906076830625534,0.978,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
10,0.1748025343550576,0.046475735005405215,0.9877777777777778,0.11740636594698463,0.1367398055506424,0.05000000074505806,0.731251705280492,0.6415272883965936,0.0,0.9687510670070917,0.08935206488404475,0.046331249282393655,0.06761505557748844,1.1276552039132992,0.059092291057109836,0.982,final_layer_align_mag,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_final_layer_align_mag_bs128_lr0p001_seed0
