epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,1.4090342174900903,1.2936510685020024,0.5682222222222222,0.1527809130264,0.11790425847218909,0.05000000074505806,0.43214858879505746,0.42665052833691447,0.0,0.4101499537347068,1.4573176948117539,1.284665758760882,0.07716803761645102,7.840796069360115,0.8900973701477051,0.6875,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
2,0.5761405460569594,0.48897389215893217,0.8326666666666667,0.1695093294264565,0.14820344294880478,0.05000000074505806,0.5723099423126435,0.43622359171719616,0.0,0.7472806656864327,0.5587570864549825,0.48823931267563725,0.07317663990223491,6.202735370313618,0.3027462511062622,0.9065,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
3,0.32726718756887646,0.29789107343885635,0.9073333333333333,0.17381795369823214,0.14837638477624301,0.05000000074505806,0.5443213892654634,0.4658450704645103,0.0,0.8495662371877214,0.3285412620490705,0.297292967917214,0.060072489410743744,4.132490984151061,0.23937540888786316,0.936,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
4,0.2791488364405102,0.23738089350859323,0.9298888888888889,0.1660051356318971,0.15491094891454132,0.05000000074505806,0.6088719909459772,0.4816461268445136,0.0,0.8828381702933513,0.2618496384419186,0.236586117828396,0.05417522229254246,3.148080797262595,0.25673347449302675,0.9105,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
5,0.2026814102364911,0.17497681477914254,0.9488888888888889,0.17253008012620497,0.15605642992845722,0.05000000074505806,0.6090043455782072,0.45669014101297084,0.0,0.9126867005522822,0.20207229319592596,0.17341545967936095,0.05959314791302026,2.2409827621050282,0.13792954689264297,0.9535,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
6,0.16940137934684754,0.13583328460322486,0.9596666666666667,0.1714852901411728,0.15719791134478342,0.05000000074505806,0.6004045891090178,0.4794894364518179,0.0,0.9313536731290145,0.15653253147299862,0.13519481427862612,0.05334373078518875,1.8896900877146654,0.1087251678109169,0.9655,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
7,0.1496428136560652,0.11845731202761332,0.9622222222222222,0.16269493386359282,0.1510344228484261,0.05000000074505806,0.6128830452200392,0.46879401425240746,0.0,0.937221219841863,0.14286046999860819,0.1192299966031397,0.054640706766291826,1.7336579275802828,0.11058082529902458,0.965,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
8,0.12875867847601571,0.10220036896069845,0.9674444444444444,0.15373051344928607,0.1505667273427399,0.05000000074505806,0.5935422648006762,0.5173855633802817,0.0,0.9451675759234899,0.12595930569608446,0.10373330997749114,0.04239713945622805,1.5020310232337093,0.0990444342494011,0.9665,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
9,0.10011686600579156,0.08570152648952273,0.9734444444444444,0.16188732587115864,0.1339696132591073,0.05000000074505806,0.5327448551083954,0.44434419022479527,0.0,0.953661152174775,0.10939730451980108,0.0860627219080925,0.05805631462668239,1.2791751967349523,0.08193035021424294,0.9745,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
10,0.10291603855126434,0.07638916700416142,0.9766666666666667,0.15211011081094472,0.13277306533615355,0.05000000074505806,0.531286744164749,0.48756602112676056,0.0,0.9571003275857844,0.10380782622476699,0.07604014011703326,0.04448058898232772,1.185209658783926,0.06846804612874985,0.974,ema_final_layer_align,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs128_lr0p001_seed0
