epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,1.1394266996913487,1.0532155617343055,0.6395555555555555,0.1667639820816669,0.13200977407660044,0.05000000074505806,0.4739541294092828,0.43195921985815605,0.0,0.5103837556555761,1.1693214841768251,1.0508285777788635,0.07607480536003643,6.850515323750516,0.3639161651134491,0.904,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
2,0.34193169056044687,0.2937716285917494,0.9101111111111111,0.16496613516029737,0.1457373690890505,0.05000000074505806,0.5443807400710193,0.4716312056737589,0.0,0.851159597119541,0.3358689652267077,0.29356692181834093,0.0568049822782054,3.5402138765822064,0.20788045208156108,0.935,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
3,0.21617622570196787,0.17627429069413078,0.9454444444444444,0.16431136249650455,0.1576059415725106,0.05000000074505806,0.5698883827273727,0.5232269503968827,0.0,0.9089370699639016,0.2037399413315117,0.1761820709187511,0.04686089917680526,2.2808481979031936,0.14209174045175313,0.951,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
4,0.18738802274068198,0.14083059964577357,0.9561111111111111,0.15494673086184982,0.13700110560401957,0.05000000074505806,0.5318178278757325,0.4654698581137556,0.0,0.9255400739663037,0.17452875107315416,0.14057017482341605,0.054059820309122826,1.7560929338982765,0.1133870219513774,0.9605,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
5,0.13967782267928122,0.1024575218508641,0.9667777777777777,0.1559469569870766,0.14152439694243965,0.05000000074505806,0.555636705447596,0.49352836883659906,0.0,0.9434595492714686,0.13371560186253373,0.10222983724893407,0.05214724773607144,1.358593098872097,0.10293343678116798,0.9695,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
6,0.11637623766064643,0.0802695094148318,0.9735555555555555,0.14940275146183393,0.136059026821708,0.05000000074505806,0.5275359548998217,0.49807180834154713,0.0,0.9548508228985131,0.10894483216899506,0.08017515955849532,0.04386380135167575,1.161260557935593,0.09114121337607503,0.9695,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
7,0.1267489934100045,0.08277905506557888,0.9738888888888889,0.15498947753762524,0.13928309854463483,0.05000000074505806,0.5532398139331358,0.48025265948992246,0.0,0.9531222125317188,0.11319098618964776,0.08286887184049643,0.05292038102171892,1.152498279057496,0.0660084391720593,0.9785,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
8,0.07997303266326586,0.04899607072936164,0.9855555555555555,0.14277246034314447,0.12683330735204912,0.05000000074505806,0.5144391004920851,0.49452570926213096,0.0,0.970879613930452,0.07338851297947954,0.04945030224555773,0.04894230700038532,0.7788361446231815,0.08303018876910209,0.972,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
9,0.07981986304952039,0.04702420976758003,0.9854444444444445,0.1416140263173597,0.13373245166759964,0.05000000074505806,0.5399151953822332,0.5168218084260927,0.0,0.9703260554489515,0.07414474459827369,0.047096930652302,0.03832375757554744,0.8052122103618392,0.09816990118101239,0.9675,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
10,0.07128104858928257,0.04119714010920789,0.9868888888888889,0.13587884890272262,0.1322559934400075,0.05000000074505806,0.5520341998719155,0.5397606382133268,0.0,0.9743035608995045,0.06517898604432319,0.04122349818184285,0.039003182063869976,0.6975118665830463,0.09170208900887519,0.9735,ema_final_layer_align,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs64_lr0p001_seed0
