epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.6846388353639179,0.6846388353639179,0.7955555555555556,1.0,0.0,1.0,1.0,0.0,1.0,0.6709092221629451,0.8078763193227876,0.6797760403911832,0.23784521102905273,0.933,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
2,0.1907890317440033,0.1907890317440033,0.9437777777777778,1.0,0.0,1.0,1.0,0.0,1.0,0.9012018878694991,0.2346337040964986,0.19115705672703998,0.13809724214673041,0.9585,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
3,0.11894206604692671,0.11894206604692671,0.9662222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0.9375928967771395,0.14602820459805743,0.1195201768841542,0.10702426987886429,0.9645,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
4,0.08988303752243519,0.08988303752243519,0.9732222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0.952118887867726,0.11416003758638678,0.08923306992985833,0.08778478515148162,0.969,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
5,0.06231299867274033,0.06231299867274033,0.9817777777777777,1.0,0.0,1.0,1.0,0.0,1.0,0.9649375987724519,0.08410625104648127,0.06177200230730461,0.07149680066108703,0.9735,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
6,0.04979509200983577,0.04979509200983577,0.9848888888888889,1.0,0.0,1.0,1.0,0.0,1.0,0.9711653716127637,0.07045093136773982,0.049622282595701624,0.06552950501441955,0.977,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
7,0.04327970721324285,0.04327970721324285,0.9836666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.9739521976927636,0.05949914140600554,0.04369371444721457,0.0671983522772789,0.9785,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
8,0.033611535800827874,0.033611535800827874,0.99,1.0,0.0,1.0,1.0,0.0,1.0,0.9794385256901593,0.04993511914787158,0.03505944644271488,0.061867467045784,0.98,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
9,0.03177836501598358,0.03177836501598358,0.9911111111111112,1.0,0.0,1.0,1.0,0.0,1.0,0.9812640279111727,0.045682202027717105,0.03158462221380061,0.0598462470471859,0.98,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
10,0.02243662489288383,0.02243662489288383,0.9926666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.9854011451694328,0.03617299411078574,0.022495257071363673,0.04996269354224205,0.9815,none,128,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs128_lr0p001_seed0
