epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.9021065357327461,0.816837744878398,0.7257777777777777,0.1650806578232887,0.14333979305249792,0.05000000074505806,0.5028204392139793,0.4578900709219858,0.0,0.6191792849002155,0.8645926220408569,0.8148723167254992,0.05860707696514032,4.213966265637824,0.4087794530391693,0.8725,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
2,0.4449485760529836,0.36646987140178683,0.8875555555555555,0.1621609773249068,0.15016782236226062,0.05000000074505806,0.5402665986871042,0.46797429078014185,0.0,0.8276717337310737,0.3787532273336505,0.36760251909652925,0.056608289607358,2.218722738484119,0.34499032169580457,0.8945,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
3,0.3460542183385955,0.25688286496533286,0.9206666666666666,0.15912098453399984,0.14431191324289386,0.05000000074505806,0.5225492995364446,0.484375,0.0,0.8764679939188855,0.27902426002613195,0.2568316596117637,0.05579678167948988,1.5378727154106113,0.2347236783504486,0.935,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
4,0.261423013150692,0.1860246072212855,0.9425555555555556,0.15698525069136146,0.15092055441428584,0.05000000074505806,0.557345569371543,0.5050975177304965,0.0,0.9066431742187933,0.21728469180405563,0.18597403418351996,0.05575525702195282,1.200284868954344,0.2958609158992767,0.9055,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
5,0.21133198686606355,0.14460721709993152,0.9555555555555556,0.16066148200779096,0.14824675628585174,0.05000000074505806,0.5445314211414215,0.47462322695035464,0.0,0.9240517049816483,0.18215842743186242,0.14467106694817966,0.06103755537988552,0.9887405415693074,0.17385256463289261,0.947,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
6,0.1776629035199682,0.11143619221448899,0.9652222222222222,0.14747698755657418,0.13007881893967907,0.05000000074505806,0.4837545334553042,0.4787234042553192,0.0,0.9411231727464825,0.13837035827285854,0.11117229936644435,0.05136870378661399,0.7964377755972933,0.1550155725479126,0.9545,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
7,0.15452169408421548,0.0905176474770738,0.9728888888888889,0.15049650105284462,0.13716050434249935,0.05000000074505806,0.5148396897294842,0.47384751773049644,0.0,0.95143139404608,0.11869823733833454,0.09099374740452222,0.057298031054331476,0.6707825841289674,0.1519178151935339,0.958,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
8,0.1382063626266188,0.07752507574856281,0.9762222222222222,0.1434692252189555,0.13078492772864533,0.05002524620516503,0.49180886482304714,0.5015514184397163,0.0,0.956099179196865,0.10657577368543081,0.07737091089044004,0.04904411872353484,0.6179898423506013,0.15992495637387039,0.955,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
9,0.13310679168171352,0.06595703955822521,0.9791111111111112,0.13716806352455566,0.1277575482488841,0.05000000074505806,0.4917546518094151,0.5137411347517731,0.0,0.9625850353680604,0.08856780823082366,0.0659486106332682,0.047297284872343776,0.5665382404435189,0.2650439976304769,0.935,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
10,0.13952507964128422,0.0640121113496522,0.9795555555555555,0.12684634198428046,0.11612333238441894,0.05000000074505806,0.47041411454795945,0.5332446808510638,0.0,0.9650128471090439,0.08226769559699645,0.06384407506978258,0.039222638651147376,0.48668333743401665,0.17632138169929384,0.95,ema_final_layer_align,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_ema_final_layer_align_bs32_lr0p001_seed0
