epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.3821827042996883,0.359728384975137,0.8902222222222222,0.11332825822739152,0.11098535258050422,0.05000000074505806,0.42339603893366207,0.6376554174067496,0.0,0.8431069985376158,0.3344754313390047,0.35947543754201833,0.14427189540521607,4.644793489061256,0.14099458402302117,0.958,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
2,0.16728004420445197,0.13308103776878366,0.9601111111111111,0.12884970737842852,0.15370603771235125,0.05000000074505806,0.5803225951510784,0.6859458259325044,0.0,0.9501028929044679,0.07679996187372719,0.13317124967305752,0.115882350492488,2.199371273998257,0.08945133489789442,0.9735,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
3,0.12836501385656365,0.0916388054254025,0.9742222222222222,0.12901123976384557,0.16510807938516459,0.05000000074505806,0.6337832005340507,0.7077042628774423,0.0,0.9668134020022771,0.048786394916235785,0.09158464676457725,0.1073821555346674,1.485948037151636,0.09945581774240418,0.9725,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
4,0.10536215130903777,0.07194659175314316,0.9794444444444445,0.13265918434777862,0.18046203979248013,0.05000000074505806,0.6986130401425951,0.7202486678507993,0.0,0.9746752296629003,0.034608894645463475,0.0718828632302268,0.1061256981287714,1.197649592069287,0.09047131625396378,0.9745,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
5,0.08514856050344437,0.05459056119162657,0.9842222222222222,0.13692623157828357,0.1935082603957079,0.05000000074505806,0.7496761050386285,0.7305728241563055,0.0,0.9807288614937086,0.02622309039249637,0.054543718489972796,0.10671669973943838,0.9071353099900393,0.093115141925442,0.976,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
6,0.0769682953910639,0.0529635783320002,0.985,0.13385308598090445,0.19641980418888272,0.05000000074505806,0.770529418171352,0.7515541740674956,0.0,0.9827332964587169,0.020684601928564715,0.052916542478231535,0.1004364553782725,0.8619167435531275,0.0952912826117522,0.9775,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
7,0.05899319077331034,0.04091717820621176,0.9893333333333333,0.13152180172066283,0.2035315431891523,0.05000000074505806,0.8112132731381784,0.7797513321492007,0.0,0.9873436474461327,0.015026600598209329,0.04133591796881885,0.09385727844895798,0.6634788236735305,0.10040408643813169,0.9775,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
8,0.06018709019911767,0.043391357146440476,0.9891111111111112,0.12516715143332474,0.19600829510613746,0.05000000074505806,0.7904851675020336,0.8035079928952042,0.0,0.9875311797507914,0.012858328166209194,0.04335282669127069,0.08639386570184296,0.6971024880796619,0.10109346201419371,0.974,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
9,0.050861682187638604,0.032453806274312234,0.9906666666666667,0.12601709720508245,0.20168650044512076,0.05000000074505806,0.8210824702868029,0.8025088809946714,0.0,0.9891009625067296,0.012843175756703908,0.03244389311376823,0.08778966984857986,0.5996014016007025,0.13365540838804202,0.977,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
10,0.048099483229386016,0.030573215917688433,0.992,0.11443356263780467,0.18820145870285973,0.05000000074505806,0.785806880003341,0.8478019538188277,0.0,0.9907236306747789,0.00997621828580812,0.030546063940325417,0.0742587372706022,0.5686706692599471,0.09604041516394926,0.983,combined_simple,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs16_lr0p001_seed0
