epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.1439545319056811,0.49357707818788993,0.864,0.8452669403533952,0.21397649723381024,0.28128281504339264,0.9785032007796938,0.0508436944937833,0.0536190053285968,0.8435196919932458,0.24707283848172076,0.493333107139512,0.18802986351156142,0.9555,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
2,0.02626932223222684,0.20364735481732835,0.9562222222222222,0.9511735803492327,0.1380448705549869,0.4838082911529401,0.9999999885660716,0.022091474245115452,0.21847246891651864,0.9502723860698313,0.05272113792714301,0.2034729805107718,0.21260315503425956,0.952,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
3,0.01839605164447615,0.15373116094179567,0.9678888888888889,0.9645282711906501,0.11042482716963328,0.5727093189650382,0.9999999987295635,0.017428952042628773,0.3664520426287744,0.9638185091382868,0.03452764657943866,0.15400998451478307,0.11922662663569644,0.97,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
4,0.013769033951104515,0.11083564713799832,0.9763333333333334,0.9732905846505987,0.08475278866100897,0.6714402207605157,0.9999999997882606,0.012211367673179397,0.44660301953818826,0.9728041768709254,0.027205318381188216,0.11073721408530234,0.09855522205055149,0.975,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
5,0.011679124820448224,0.08917924164651746,0.9791111111111112,0.9767375502662591,0.0766484114048165,0.6982820185222274,1.0,0.010990230905861457,0.5428507992895204,0.976342347015496,0.023068084780416564,0.08910325370407803,0.11466174638438076,0.974,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
6,0.009415104778430857,0.07106959278270536,0.9823333333333333,0.9808492548300572,0.06437556026680012,0.7458489247751596,1.0,0.007548845470692718,0.6434280639431617,0.9805579875756326,0.01804012832070305,0.07100647682834764,0.09691429023973536,0.9815,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
7,0.008081482469027528,0.07283712360346635,0.9853333333333333,0.9837136567168295,0.05624566480347136,0.7777174405793313,1.0,0.007992895204262877,0.6960479573712256,0.9833763106254659,0.013872854519353819,0.07301839439490496,0.11867287977250104,0.9775,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
8,0.008120896599492517,0.07503135785013933,0.9858888888888889,0.9847646041195939,0.05225594671281161,0.793253111313916,1.0,0.008103907637655417,0.719582593250444,0.9844179968639123,0.013187846400874267,0.07496472254121381,0.1111907623770527,0.981,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
9,0.005426105396107463,0.04345189699385556,0.9902222222222222,0.9892267591152902,0.03844587668494173,0.8447881966141146,1.0,0.004884547069271759,0.7494449378330373,0.9890428342150117,0.010667371971315537,0.04341331614784494,0.13502964717048252,0.9745,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
10,0.005497205969006685,0.04645550493951281,0.9892222222222222,0.988562574818545,0.040809008300483555,0.8347436388223357,1.0,0.005550621669626998,0.7889653641207816,0.9883428012710693,0.009927983807369558,0.04641424783033029,0.1488734918906838,0.979,confidence,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_confidence_bs16_lr0p001_seed0
