epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.4029175527956751,0.5334805087778304,0.8312222222222222,0.6474303874775027,0.20958122579110963,0.20411749305665916,0.9183733797242456,0.0,0.0,0.743945153945304,0.6061436088478311,0.5324274425705274,0.1722706470489502,0.947,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
2,0.09341590809159808,0.14868225806289248,0.9565555555555556,0.8717615908764779,0.18026711305616594,0.29300179158119444,0.9996679315330289,0.0,0.0,0.9258871319446158,0.17011607242814192,0.14867407465287558,0.10881286312639714,0.9645,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
3,0.056996797445747586,0.09472357198927138,0.9692222222222222,0.9172482258039163,0.1490715501684669,0.3469563679280856,0.9999257905263428,0.0,0.0,0.951214684662244,0.10714397296732199,0.09463079998282888,0.09352564024925232,0.969,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
4,0.04387577138675584,0.07333526118927532,0.9756666666666667,0.9321392060171628,0.13681536292036375,0.36396093687689896,0.9999742579798326,0.0,0.0003989361728548158,0.9605538261697647,0.08755634906074257,0.07333316537386454,0.09693773528933525,0.968,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
5,0.0307221162195007,0.05096885412765874,0.9825555555555555,0.9525987687685811,0.11500819658873775,0.43092844587691287,0.9999971009315328,0.0,0.0032358156081209793,0.9721513035449576,0.060719973123665394,0.050862647621093174,0.07644466157257557,0.974,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
6,0.02247351020698746,0.03737609308461348,0.9877777777777778,0.9621436507143872,0.10394935275540285,0.43857607668173226,0.9999994039535522,0.0,0.009086879432624113,0.9786560442430753,0.04800392252703508,0.03730654840337786,0.06651073793694377,0.977,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
7,0.022401706841256884,0.03686987961828709,0.9861111111111112,0.9645058271732736,0.09782638543463767,0.47240450566119335,0.9999988852663243,0.0,0.012256205676400915,0.9790096722596081,0.04477430377419747,0.037062121035055594,0.060866501376032826,0.9795,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
8,0.020301419336762692,0.032033086990316706,0.9888888888888889,0.9704955731723326,0.08803589998724613,0.5089172182987768,0.9999998579633996,0.0,0.02559840425531915,0.9824559798477389,0.036992419246874804,0.03248398471128275,0.06987459639459849,0.976,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
9,0.01319990670060118,0.020924220871180295,0.9937777777777778,0.9755983914889342,0.07995121434647987,0.5296020342948589,0.9999999010816534,0.0,0.05625000000264205,0.9871703289079328,0.03042805833240033,0.020974321529873587,0.0671901995842345,0.9785,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
10,0.011919980071692003,0.018573264099036653,0.9938888888888889,0.9801394981695405,0.07145840371463527,0.5649085697975564,0.9999999974636321,0.0,0.0818927304964539,0.9888657817603849,0.02473747167003123,0.018662569476563997,0.06310014335950836,0.9795,entropy,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs64_lr0p001_seed0
