epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.4894027492867576,0.49596454599003,0.8496666666666667,0.10055189600237521,0.08471461270458593,0.05000000074505806,0.3285696954593777,0.6251110124333925,0.0,0.7871469768760048,0.4466615977099903,0.4955491994426554,0.15231757796473708,3.7457156968476717,0.319805851444602,0.908,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
2,0.2690971566744977,0.23870459047767023,0.9315555555555556,0.11434921940547112,0.1213365688230007,0.05000000074505806,0.45962908535163527,0.6737344582593251,0.0,0.911306949004822,0.15175621699521957,0.23943619321362608,0.11677761598726731,1.8801321490116907,0.22932985207811,0.9305,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
3,0.21694532038581868,0.18418424688471066,0.9491111111111111,0.11672070852710764,0.13417969755467102,0.05000000074505806,0.5156391513323805,0.6999333925399644,0.0,0.9359671396218227,0.09854894350274576,0.18417045548187072,0.10821306243370127,1.3916104674888494,0.19456588521320373,0.949,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
4,0.17762911082508637,0.13459676431723508,0.964,0.12413578033844277,0.15053478137241416,0.05000000074505806,0.5692600204574596,0.7130328596802842,0.0,0.9535707870554543,0.07310884095811936,0.13448432261367163,0.11011365176547405,0.9940592646463378,0.1961880466507282,0.9485,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
5,0.14264820501278155,0.10678533697062327,0.971,0.1284905689674203,0.16636066418864845,0.05000000074505806,0.6335433838131372,0.7260213143872114,0.0,0.964162483096758,0.053038885209680045,0.10673706876924834,0.1099971481177089,0.8222525777603537,0.2593038606735354,0.9485,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
6,0.12136026715740121,0.08867412551597874,0.9764444444444444,0.12874110066207856,0.17510400786350744,0.05000000074505806,0.6727400571372538,0.7455595026642984,0.0,0.9714689851865888,0.03973539972659579,0.08859539909640608,0.09984359094545536,0.7063623879025864,0.24591893327122671,0.949,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
7,0.1021862339630655,0.07552809407922562,0.981,0.13065414722896385,0.18343165971431385,0.05000000074505806,0.7135242576087241,0.7526642984014209,0.0,0.9766065469855314,0.02974167882611405,0.07555945687352898,0.09977166114960587,0.6167955681501337,0.2594878622774195,0.9605,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
8,0.0868290933637731,0.0599733944259339,0.984,0.13261980212047086,0.19357375435648588,0.05000000074505806,0.7505257395203647,0.7618783303730018,0.0,0.981069612778313,0.022899187190885843,0.059920170683980575,0.09819556213253662,0.5076802830078266,0.22651879455701054,0.9545,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
9,0.06980353980530087,0.0455809132381107,0.9877777777777778,0.13475157497169493,0.2025479640882813,0.05000000074505806,0.7891422614958105,0.7713143872113677,0.0,0.9851040215517657,0.020212744761435843,0.04554043997291546,0.09792528748859652,0.4343189546849974,0.24224816821297374,0.953,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
10,0.06274717007763274,0.04333056117369155,0.9895555555555555,0.12911589257088266,0.20169727558677034,0.05000000074505806,0.7979712703961674,0.804285079928952,0.0,0.987610687582785,0.014435278563418925,0.04329209762656324,0.08910804365274205,0.3731120576384032,0.2767915652820957,0.9575,combined_simple,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_combined_simple_bs16_lr0p001_seed0
