epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.4229343656500181,0.42766015552812153,0.8668888888888889,0.0973899152579037,0.08760290927128166,0.05000000074505806,0.38774120271311585,0.6564716312056738,0.0,0.806584358902265,0.42880760775284565,0.42725446637297143,0.11326098168955732,5.740956665142208,0.16342556177452205,0.9515,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
2,0.1642998449570603,0.1516048181851705,0.9551111111111111,0.10533214090986455,0.11384362867432284,0.05000000074505806,0.5028112078389377,0.688386524822695,0.0,0.9396064420963856,0.10587357647109327,0.15139788617082733,0.08200854397913877,2.548700502842453,0.14039681051671504,0.96,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
3,0.1332056307097276,0.11114149543229077,0.9685555555555555,0.10375193539504887,0.1161098000890714,0.05000000074505806,0.5284612328870922,0.709552304964539,0.0,0.9578644694588708,0.06768485676523642,0.11142900392515519,0.07482676607133913,1.8614982257048922,0.12989959909580648,0.961,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
4,0.11555457771831425,0.08978966054881231,0.9761111111111112,0.10635160337737266,0.1258936063650705,0.05000000074505806,0.5824250751274064,0.727947695035461,0.0,0.9671355225938432,0.052605998023464315,0.08955090030716656,0.07489767690446783,1.4144305049793477,0.1332042024601251,0.9585,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
5,0.09504829480933646,0.06835980427234123,0.9814444444444445,0.1069679939921232,0.1335926149073486,0.05000000074505806,0.6188857196466931,0.7417996453900709,0.0,0.974631909148913,0.03801744838132926,0.06819056928438937,0.07700944800220483,1.1838191243232037,0.10229047367582098,0.9685,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
6,0.08092329170151304,0.05367821243958962,0.9843333333333333,0.10654203753574942,0.13562119797083502,0.05000000074505806,0.6404187000548163,0.7525487588652482,0.0,0.9799483264168949,0.028649452887558054,0.05357256323215345,0.06625714083367311,1.004419888539821,0.07805083278342499,0.9775,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
7,0.07177532780887041,0.04739188831102931,0.9868888888888889,0.10600063482180555,0.14048277715498464,0.05000000074505806,0.6739077723274628,0.7675088652482269,0.0,0.9833894054940406,0.02241153044090276,0.047519548033741435,0.06614587226129592,0.8502514045008505,0.07190152781660436,0.9795,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
8,0.06219807830624308,0.04379924038591142,0.9888888888888889,0.10852791520879201,0.14881059534662794,0.05000000074505806,0.7217224925650773,0.7659574468085106,0.0,0.9857819612990034,0.01957220804827215,0.04368291451287856,0.06832402257631856,0.7517073990563294,0.08164901854448545,0.9785,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
9,0.05788065933238249,0.03404914360360999,0.9906666666666667,0.10729317820188425,0.14727204025174814,0.05000000074505806,0.7177751029425479,0.7743794326241135,0.0,0.9879516342007522,0.017010420810747877,0.033979086547096235,0.06602522277220396,0.6529317762977642,0.10889521065211738,0.974,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
10,0.05754737438501777,0.028328421322733145,0.9906666666666667,0.10561780352805945,0.14636583688523594,0.05000000074505806,0.7232388540943886,0.7863475177304965,0.0,0.9886059488387818,0.01624904354700467,0.028253103911405307,0.06552829742035333,0.5871349077926993,0.08514805367513327,0.978,combined_simple,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_combined_simple_bs32_lr0p001_seed0
