epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.3281144954636693,0.3281144954636693,0.8988888888888888,1.0,0.0,1.0,1.0,0.0,1.0,0.8410422882167738,0.3744991876476082,0.3279868297247451,0.09888379177078604,0.969,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
2,0.1002673332610478,0.1002673332610478,0.9685555555555555,1.0,0.0,1.0,1.0,0.0,1.0,0.9496550610815018,0.10864509161905804,0.10020105938942438,0.0780305465827696,0.9695,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
3,0.06573567478757145,0.06573567478757145,0.9786666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.9658944663950647,0.07130683486376348,0.0660742928179789,0.06755360407941044,0.9755,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
4,0.042242950981683354,0.042242950981683354,0.9865555555555555,1.0,0.0,1.0,1.0,0.0,1.0,0.9769794133162626,0.049557639044200005,0.04220584333029163,0.07456289857416414,0.977,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
5,0.0338001225650013,0.0338001225650013,0.9878888888888889,1.0,0.0,1.0,1.0,0.0,1.0,0.9816438633002355,0.03728819201705766,0.033818335647186976,0.09411343365092761,0.973,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
6,0.029837522176616605,0.029837522176616605,0.9897777777777778,1.0,0.0,1.0,1.0,0.0,1.0,0.9837274066508346,0.031510437744688535,0.029811113682196747,0.05738020219327518,0.981,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
7,0.025099063943203673,0.025099063943203673,0.9926666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.9880519799398486,0.022429182140269215,0.025105027098509453,0.07000114551422303,0.977,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
8,0.02163078662481247,0.02163078662481247,0.9932222222222222,1.0,0.0,1.0,1.0,0.0,1.0,0.9891858735050656,0.020710292078125723,0.02161161502573057,0.0677899787346414,0.981,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
9,0.019702781364494083,0.019702781364494083,0.9936666666666667,1.0,0.0,1.0,1.0,0.0,1.0,0.9902435366467939,0.018195658633437327,0.019686438637415253,0.061367201664237654,0.9805,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
10,0.013487811590196644,0.013487811590196644,0.9955555555555555,1.0,0.0,1.0,1.0,0.0,1.0,0.9927686712246382,0.014823638410334057,0.013475841356096302,0.07482107601794269,0.9785,none,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_none_bs16_lr0p001_seed0
