epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.25603621244099406,0.7256619766685698,0.7875555555555556,0.7569362201483537,0.2708755194916264,0.05483261540743476,0.9581078947752926,0.06914893617021277,0.016134751775691694,0.7546341671271527,0.4326043698064824,0.7239000878646864,0.3422770709656179,0.925,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
2,0.037263944758309256,0.2525241539610757,0.9432222222222222,0.9317460174256182,0.1994309146089334,0.08464656934036431,0.9999999902772565,0.027327127662216517,0.08477393617021277,0.930691678050562,0.0869616023297851,0.2529797443182122,0.19664691773569212,0.9555,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
3,0.02389884683655368,0.17540536858182815,0.9593333333333334,0.953516053392532,0.16610757176473684,0.13921371704720437,1.0,0.01972517730496454,0.14971187943262412,0.9527626688598742,0.05489865643573357,0.17531486392121906,0.14438479941512924,0.965,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
4,0.01883383030982481,0.14186014500012,0.9694444444444444,0.9639515373723727,0.14396200354164795,0.17858015584713177,1.0,0.016179078014184396,0.20680407809873,0.9632918902322756,0.042619425308038576,0.14149976388472033,0.11700535582564771,0.968,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
5,0.016043966995552182,0.12309869178343151,0.9727777777777777,0.9687518426712524,0.13268279868296962,0.21156139690296868,1.0,0.014184397163120567,0.27670656028368795,0.9681959169130798,0.036454416705784226,0.1227791301983719,0.08784464831149671,0.9755,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
6,0.012255165461140374,0.09512466678313083,0.9792222222222222,0.9763127332883523,0.11397266908753531,0.2721565365791321,1.0,0.010859929078014184,0.3330008865248227,0.9758773179764443,0.02775910081579647,0.09487520786727191,0.10298094150727047,0.976,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
7,0.0115579215856269,0.08667780496687111,0.9788888888888889,0.9768683627142128,0.110098092623983,0.29627309612771296,1.0,0.009552304969823107,0.34166666675121227,0.9764910534764013,0.026103486434114,0.08717314100418494,0.08757902973890305,0.976,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
8,0.010290469348637594,0.08049755136668682,0.9816666666666667,0.9793380562295305,0.10468808421369721,0.3100784684379473,1.0,0.00910904255847559,0.38619237588652483,0.9789722553381683,0.02251596788789892,0.08129951762570505,0.08596227477281354,0.978,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
9,0.009209769649224148,0.05638178817348348,0.9852222222222222,0.9825897364751667,0.09016173387256761,0.38301443461830736,1.0,0.006050531917535667,0.41123670212765956,0.9823461234146822,0.02234956182222417,0.05662918324559161,0.08924506343528628,0.981,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
10,0.007579863070368042,0.05345733946416941,0.9874444444444445,0.9854329325628619,0.07900348409124013,0.45235240422453443,1.0,0.005429964539007092,0.5004654256164605,0.9852182011232309,0.01660054141274944,0.05331855400245396,0.07642101484124941,0.98,inverse_loss,64,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs64_lr0p001_seed0
