epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.5943952912489573,0.7622782422171699,0.7767777777777778,0.5410474692012223,0.2061922325809346,0.159140413181043,0.8670209824619158,0.0,0.0,0.6423674480805934,0.8613282849251385,0.7609259544963568,0.34025553226470945,0.9035,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
2,0.18844148149755266,0.31455733680725095,0.905,0.7586427247020561,0.23439157869614347,0.19342689300087137,0.999588152052651,0.0,0.0,0.84762021353547,0.34368592668587056,0.31405746726922584,0.2774061915874481,0.92,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
3,0.14244422860940298,0.2411403120358785,0.9268888888888889,0.8045864944726648,0.22056104620577585,0.20878244296345913,0.9997204332284524,0.0,0.0,0.8806903924740536,0.2729871925753607,0.24187888330976728,0.23013180088996887,0.936,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
4,0.09640746015310288,0.1721809697482321,0.9467777777777778,0.8504047897500051,0.199972196783818,0.23137836095312952,0.9998930759832892,0.0,0.0,0.9124111424029713,0.20412940479500194,0.1714535541832447,0.2086373147368431,0.9415,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
5,0.07527470578749974,0.13445021541913352,0.9588888888888889,0.8801222124569853,0.18233025032030026,0.243573870457394,0.9999619059159722,0.0,0.00011003521126760564,0.9311858675849269,0.16102857048242863,0.1336745612428222,0.20680248773097992,0.9405,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
6,0.056604662330614196,0.10233155745764573,0.9651111111111111,0.8995734486781376,0.1678759977221489,0.26889235263978933,0.9999732391934999,0.0,0.0,0.9440468734418842,0.13320135398649832,0.10144723791786482,0.18142550456523895,0.9475,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
7,0.04305372391806708,0.07900012285179563,0.9744444444444444,0.9184480401831614,0.15352677228585096,0.28145639556394497,0.9999939060546983,0.0,0.00044014084507042255,0.9552116780213906,0.107058987546135,0.08021539516589592,0.17812975895404815,0.949,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
8,0.032729823759860464,0.06126855351196395,0.9822222222222222,0.9290807280741947,0.14471014547096173,0.29434858808215236,0.9999972674208628,0.0,0.0008802816901408451,0.9631159162857164,0.09274292910392855,0.06100730919344744,0.17077713882923126,0.9525,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
9,0.02180925178196695,0.043045119245847065,0.9864444444444445,0.9442697033076219,0.12813393897573713,0.3165022134780884,0.9999992746702382,0.0,0.003961267605633803,0.9725602008927037,0.07199033942650741,0.042936706377691786,0.1777524538040161,0.952,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
10,0.016028831081361408,0.03136283612985992,0.9908888888888889,0.9562295801203016,0.11260655540710604,0.3543134789231797,0.9999998228650697,0.0,0.01058538732919055,0.979202560975518,0.05631408271130542,0.031073557053902516,0.1700394964814186,0.9585,entropy,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_entropy_bs128_lr0p001_seed0
