epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,1.2391390334235297,1.0280881917741564,0.6838888888888889,0.11988871722993716,0.1008124946498535,0.05000000074505806,0.45074559223483984,0.48215228864844417,0.0,0.49576418521538584,1.3071020774438347,1.0246779717190164,0.11175820252425234,5.349015966267653,0.4281437051296234,0.891,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
2,0.6358378691673279,0.36296889911757574,0.9008888888888889,0.12456256738850768,0.12402059368684258,0.05000000074505806,0.5618532522463463,0.5618397887323944,0.0,0.791392293614401,0.5521623202612702,0.36225204211725315,0.08651444796000568,3.767997315232183,0.30230872869491576,0.9175,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
3,0.5435242469045851,0.26266902271906534,0.9263333333333333,0.12815272934000257,0.13376869806941127,0.05000000074505806,0.6161539651138682,0.5661751762242384,0.0,0.8472535635384035,0.4149785503535203,0.26338260085649895,0.08659970878400433,2.647959247441359,0.2525282561779022,0.9265,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
4,0.4189976235230764,0.19427930892838371,0.9463333333333334,0.12485696805614821,0.13101878625826097,0.05000000074505806,0.6090415506295754,0.5812720068743531,0.0,0.8852640382001098,0.31762159815136815,0.19361469202058415,0.0787705782026997,2.0525252466470425,0.19959935355186462,0.9425,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
5,0.3913468863169352,0.15782420967684851,0.959,0.12334987143395652,0.13513123894661244,0.05000000074505806,0.649710518793321,0.5930017602275794,0.0,0.9049385458650724,0.2693854182119101,0.15739158262879077,0.07912554214774094,1.7168147689859632,0.1917735819220543,0.944,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
6,0.3267183498938878,0.12156748314036263,0.967,0.11828886707064132,0.13043173643904674,0.05000000074505806,0.6448510343759832,0.6102112674377334,0.0,0.9236587999572217,0.22184691252842756,0.1208019730910449,0.06748459680976582,1.3722494974942274,0.16178055560588836,0.953,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
7,0.2632774391704136,0.09117949840757582,0.9756666666666667,0.11843431027422488,0.13269886185585614,0.05000000074505806,0.6642270805970044,0.6229093309859155,0.0,0.9399219541482522,0.17628040573966336,0.09173125180769974,0.0656868388554947,1.165567032887902,0.16881932163238525,0.9475,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
8,0.2128724120457967,0.07388460554016961,0.9795555555555555,0.12310685731575523,0.13654950355560008,0.05000000074505806,0.6752934959572805,0.6170554580822797,0.0,0.9494621669742423,0.14900022703157345,0.07400398570257173,0.06573566413996085,1.0018083637868855,0.1459904750585556,0.9575,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
9,0.1988049906426006,0.06136604956123564,0.9854444444444445,0.12224825335220552,0.14354048721807103,0.05000000074505806,0.7056960530684028,0.6379841549295775,0.0,0.9572700203304559,0.1289980076778103,0.06100438996939592,0.06763629926840814,0.8515032416498157,0.1446383314728737,0.9575,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
10,0.16471555003854962,0.04728018766972754,0.9882222222222222,0.11587611281535995,0.13687052808597056,0.05000000074505806,0.7071546811453053,0.6654489434940715,0.0,0.9664199604115016,0.10045602566129724,0.04702438000904422,0.057834730752494554,0.6983338732954482,0.13589402896165848,0.9595,final_layer_align_mag,128,0.001,0,mlp,sample_trust_20260504_025508_mlp_final_layer_align_mag_bs128_lr0p001_seed0
