epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.3047772619393137,0.4093599563439687,0.8717777777777778,0.7179274220310204,0.20011684922965675,0.26472558474815483,0.9435962646776903,0.0,0.0,0.8022336238030846,0.46722763948512414,0.4088698230446019,0.12922068856656552,0.9565,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
2,0.07496321493263046,0.1195332421809435,0.9651111111111111,0.8996094537119493,0.16148420955642317,0.38019969087120487,0.9997653817454129,0.0,0.0,0.9405556511371693,0.13235711579785703,0.11923729357844655,0.08567516898363829,0.972,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
3,0.046797669573790494,0.07705018692049716,0.9745555555555555,0.9352503355513228,0.1311857509129542,0.4522154413110821,0.9999615190722418,0.0,0.0004432624113475177,0.9603920910798066,0.08345172766609289,0.07700495616902749,0.09209104086086153,0.9695,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
4,0.031451361657075017,0.05255073501478829,0.9813333333333333,0.9528185319393239,0.10975132261857833,0.5196303285605518,0.9999941915062303,0.0,0.004100177304964539,0.9713814347348315,0.060508765688113184,0.05241113738770925,0.0845524766407907,0.971,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
5,0.02669988699314288,0.042691566777519056,0.9851111111111112,0.9614778017321377,0.09698637820291497,0.5630073666255525,0.9999974566571256,0.0,0.01551418439716312,0.976582387660412,0.04894112626582728,0.04262367528198611,0.07372879632539116,0.9785,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
6,0.022977489741803664,0.03554436275859674,0.9876666666666667,0.9692199642353869,0.08702319453747824,0.587062657724881,0.999999205905495,0.0,0.030695921985815604,0.98067581019503,0.03885173746417706,0.035450342713800716,0.058752991335000844,0.9795,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
7,0.016097228552861553,0.02553942083632056,0.9917777777777778,0.9776736778993134,0.06885075855237294,0.6673984507508312,0.9999999171453164,0.0,0.07956560283687943,0.986263856397453,0.028182093951114658,0.02581632762785827,0.06645768248662352,0.9795,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
8,0.017122479039554793,0.026425282639658286,0.9905555555555555,0.9767071926001961,0.07260269541722716,0.6447551411622805,0.9999999399726273,0.0,0.07701684397163121,0.9854234385152235,0.029150124173611403,0.02636204414217855,0.08015528071532026,0.9725,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
9,0.014423715188568975,0.020133833195056974,0.9944444444444445,0.9826135235898038,0.059860194156628355,0.6962926744992006,0.9999999866840688,0.0,0.134197695035461,0.9896885765359756,0.02153426761698087,0.020119577118954977,0.0649337085231673,0.98,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
10,0.014006984905136051,0.02100388947276709,0.9941111111111111,0.981807529292208,0.06032951869849109,0.700182225740125,0.9999999190475923,0.0,0.10859929078014184,0.9891556598615985,0.022685105215340312,0.020948190055857227,0.0487495154957287,0.985,entropy,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_entropy_bs32_lr0p001_seed0
