epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.20856141498353747,0.7036340271880229,0.8068888888888889,0.7725178575050746,0.2825146656717068,0.06686901076571315,0.9769159588725009,0.0678191489361702,0.015735815602836878,0.7701374919596293,0.3912962921069446,0.7018303036729389,0.4209863882958889,0.909,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
2,0.047176952631937136,0.36126101437542174,0.9198888888888889,0.9107328211584835,0.2268680165594457,0.12266895560719443,0.9999998655725033,0.04144503546099291,0.06294326241134751,0.909104402183641,0.1026873392191656,0.3627205112922593,0.3262782013118267,0.9285,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
3,0.03495572848245501,0.27506932803822887,0.9423333333333334,0.9344302513075213,0.1921943421326974,0.17567714482070285,0.9999999911227124,0.030363475177304963,0.11613475177304965,0.9331752862913388,0.07584606257353163,0.2755830995424763,0.33178163009975103,0.9405,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
4,0.02725369006850653,0.2240759590992497,0.9551111111111111,0.9492254293134027,0.16125255368867927,0.2825660583503703,0.9999999983090881,0.024933510638297872,0.1529255319148936,0.9482047627580926,0.05655809817175176,0.22350924765544197,0.33546022870764136,0.935,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
5,0.021255400648340583,0.18636912545220305,0.9632222222222222,0.9591192017633019,0.14125834868028628,0.34456462694450896,0.999999999577272,0.020279255319148936,0.20511968085106383,0.9582791770180912,0.04395715641320175,0.1859269208845093,0.2954937165551819,0.9435,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
6,0.017891533110016705,0.14584687329827284,0.9697777777777777,0.9660447738694806,0.1291323525938972,0.3593554951990327,0.999999999577272,0.015070921985815602,0.26529255319148937,0.9654101790688562,0.03802029315350455,0.14545901196456823,0.26221870663319713,0.9505,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
7,0.014584644391925798,0.12639211530375502,0.9745555555555555,0.9714050419787144,0.11295893728267195,0.430800430872973,0.9999999991545441,0.014073581560283687,0.27105496453900707,0.9708485607559799,0.03024847791835679,0.1269182730355956,0.2620918683744967,0.95,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
8,0.012092113943576501,0.09821412487176713,0.9804444444444445,0.9769510383724321,0.09477812454035482,0.5092348558101671,1.0,0.010416666666666666,0.3384308510638298,0.9765394896480208,0.026812931651939764,0.09795717646011326,0.22404977328237147,0.958,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
9,0.010869799041816602,0.08747975774767756,0.9818888888888889,0.9795013816221386,0.08760248069005465,0.5401094431150044,1.0,0.009086879432624113,0.3980496453900709,0.9791326248053963,0.023291498861502252,0.08724748098558448,0.25166146102942,0.953,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
10,0.010110926537176258,0.07931842640462694,0.9831111111111112,0.9808689598918806,0.08301868160515691,0.561019546147568,1.0,0.008421985815602837,0.44725177304964536,0.9805147396334519,0.020680475065388455,0.07910755636308066,0.24728750551719894,0.9565,confidence,32,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs32_lr0p001_seed0
