epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,mean_alignment,mean_grad_norm,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.5961155592037571,0.5110151280810435,0.8293333333333334,0.16962598770406911,0.1359943304588062,0.05019041342035492,0.4590170948797602,0.4168516873889876,0.0,0.7505847379088826,0.6002245362563519,0.5107601725514548,0.08287218439956832,4.478525556690104,0.13092525336518884,0.9585,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
2,0.2612929336461756,0.15512276251696877,0.9526666666666667,0.15767210175417246,0.1341147879502516,0.05000000074505806,0.4671115044563956,0.461145648312611,0.0,0.9153435258839948,0.20809975865943817,0.15500211357643587,0.06648143336795548,1.8785514267125096,0.1018137643262744,0.9695,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
3,0.18892475949103635,0.09877969268957774,0.9677777777777777,0.1499597376632648,0.13232811112254594,0.05000719577603399,0.4621776413986357,0.5029973357015985,0.0,0.9432548969507641,0.1382458460836491,0.09890821850056335,0.05499102038101394,1.2842026109315892,0.1208493433855474,0.958,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
4,0.15136765765828183,0.0700526111994663,0.9785555555555555,0.1429206863389769,0.12060922754723347,0.05000000074505806,0.43240874386384265,0.476354351687389,0.0,0.9579611889634209,0.10934992851342074,0.06999083322757808,0.05830511633227339,0.9621536496540343,0.07829714397713541,0.972,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
5,0.133505078080162,0.05698758537169649,0.9813333333333333,0.13682278973541717,0.11890961781316181,0.05000000074505806,0.4303043601144482,0.5027753108348135,0.0,0.9654577890043784,0.08518764651839524,0.05700189840527964,0.05042615752141148,0.8020072098826364,0.06203789253230207,0.9785,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
6,0.12864273684637414,0.04821456282034827,0.9843333333333333,0.13048941142473297,0.11896541609625674,0.05000000074505806,0.43923885035154875,0.5198712255772646,0.0,0.9702957609195269,0.07345817001663862,0.04817211304318373,0.04409960638169285,0.6985206815462103,0.06198534798109904,0.9795,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
7,0.10070405815149813,0.03519898045114759,0.9897777777777778,0.1254881375914251,0.11528820575249661,0.05000000074505806,0.42899759338761734,0.5497335701598579,0.0,0.9779261159007545,0.05587596703526691,0.035298858281761755,0.03830712492251851,0.5089625153048741,0.05492859120783396,0.981,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
8,0.09176996370849924,0.02922802664562025,0.9907777777777778,0.11925993992105047,0.11092291751026208,0.05000000074505806,0.4201995590122724,0.577708703374778,0.0,0.9826465005561259,0.041951806162282175,0.029210075035227667,0.028941881650608847,0.43525972495766996,0.06435514024901204,0.9785,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
9,0.07858797483772247,0.02292921896967649,0.9937777777777778,0.11522316464866457,0.10296769122234141,0.05000000074505806,0.3912038854381225,0.5811500888099467,0.0,0.9858492170303372,0.03675631240316705,0.022910586950596064,0.027506908257103148,0.3409566509985691,0.06610682748421096,0.977,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
10,0.0705841766689571,0.020723370038529133,0.9943333333333333,0.11419781253774043,0.10785680448472645,0.05000000074505806,0.4104326874361792,0.6107904085257548,0.0,0.9869201401410688,0.03369000113228949,0.02070617186923486,0.02588922803358011,0.31770257969621774,0.08575616838724819,0.9735,ema_final_layer_align,16,0.001,0,cnn,sample_trust_20260504_025508_cnn_ema_final_layer_align_bs16_lr0p001_seed0
