epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_nll,val_ece,test_accuracy,test_nll,test_ece
1,0.9356115994630037,0.8228888888888889,0.4019989719390869,0.8946666666666667,0.4019989719390869,0.11135827893018722,0.8988,0.3889778890132904,0.10779649434089661
2,0.35304147481035303,0.901962962962963,0.3123541383743286,0.9125,0.3123541383743286,0.0764357115427653,0.9134,0.30453413071632385,0.07012287142276764
3,0.29549007354842294,0.9155555555555556,0.27570035711924235,0.9225,0.27570035711924235,0.06558951914310455,0.9224,0.26972645814418794,0.05969113041162491
4,0.26321504466621964,0.9248703703703703,0.2525208743413289,0.9273333333333333,0.2525208743413289,0.06056890233357747,0.9292,0.24643748682737351,0.05440761892795563
5,0.2389719520939721,0.9317407407407408,0.23059604612986248,0.9338333333333333,0.23059604612986248,0.056414276798566185,0.9349,0.22565849130153656,0.054902819895744324
