epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_nll,val_ece,test_accuracy,test_nll,test_ece
1,0.30160463052767295,0.9129074074074074,0.13597054624557495,0.9571666666666667,0.13597054624557495,0.036300437142451604,0.9631,0.12245035977363586,0.03370950111746788
2,0.1038607897758484,0.9685555555555555,0.0901706051826477,0.9735,0.0901706051826477,0.026426779876152676,0.9735,0.08353939170390368,0.024899221569299697
3,0.06509687541149281,0.980037037037037,0.08524509278933207,0.9761666666666666,0.08524509278933207,0.024995497316122054,0.9781,0.07057924439245834,0.02232129374742508
4,0.047159331305159466,0.9853333333333333,0.07857554084062576,0.9775,0.07857554084062576,0.022561236013968786,0.9798,0.06606710405070335,0.019417842423915862
5,0.03502686306392705,0.9893148148148149,0.07872873397668202,0.978,0.07872873397668202,0.021355020960172017,0.979,0.0735954494423233,0.01996589422225952
