epoch,train_loss,train_accuracy,val_loss,val_accuracy,val_nll,val_ece,test_accuracy,test_nll,test_ece
1,0.3084748425969371,0.9129259259259259,0.14441805617014566,0.9591666666666666,0.14441805617014566,0.039625163356463114,0.9585,0.134769939661026,0.03836887375116348
2,0.10018063175899011,0.9701296296296297,0.1107881992260615,0.9658333333333333,0.1107881992260615,0.030057779004176458,0.9693,0.09503788101673126,0.028490646421909332
3,0.06704292105193492,0.9786666666666667,0.08821893878777821,0.9721666666666666,0.08821893878777821,0.026603238825996717,0.975,0.07903293287046254,0.023215081572532655
4,0.04512690764996741,0.9857407407407407,0.08256368060906728,0.9738333333333333,0.08256368060906728,0.025213956490159034,0.9768,0.07470042612287216,0.021351506620645524
5,0.03136911298555357,0.9896851851851852,0.07905235436558723,0.9746666666666667,0.07905235436558723,0.023779902739450336,0.9802,0.06701259268987923,0.01964274663925171
