epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.16139306985628274,0.6568672693173091,0.8296666666666667,0.8038321557731019,0.2713360086382825,0.1419119160179029,0.982804118832623,0.06849467140319716,0.026865008880994672,0.8012518456096548,0.3033448179330194,0.6563971679704016,0.40177459944039584,0.908,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
2,0.04172861325927079,0.33037582508042557,0.9286666666666666,0.9207648069566351,0.19499750399006138,0.3126614501048045,0.9999997738623069,0.03852131438721137,0.10135435168738899,0.9192445421091828,0.08725185445129381,0.33072279665607657,0.3504582303068601,0.9205,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
3,0.03113641629984502,0.2667040616538628,0.9456666666666667,0.9405924348594029,0.16166513285872244,0.4071534362557091,0.9999999606164691,0.03008436944937833,0.20392984014209592,0.9393434355144602,0.05949325800444691,0.26698422584131887,0.3462463175484445,0.94,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
4,0.024784284370393532,0.21009480556482876,0.9565555555555556,0.9531540936305722,0.13574318061770305,0.48897264146148417,0.9999999896247688,0.022868561278863234,0.2507770870337478,0.9522143619310369,0.04785951146411432,0.20990833858850988,0.26824478477381125,0.943,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
5,0.01843483487261488,0.16447980617897975,0.9681111111111111,0.9647037159274358,0.10949872643260657,0.5798841029882007,0.9999999978826059,0.018317051509769096,0.33581261101243337,0.9639408083410924,0.03396823183346562,0.1643385182260587,0.2558638717977592,0.952,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
6,0.015316635080821572,0.13760483535166673,0.9734444444444444,0.9706795104443497,0.09384417703465267,0.6348160300304581,0.9999999995765212,0.015319715808170514,0.40464031971580816,0.9700272933416214,0.027807931491908067,0.13748263927656937,0.29780927599612916,0.95,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
7,0.0123176768078504,0.11473456166989379,0.978,0.9762273994051118,0.07924031832645739,0.6857664279017737,1.0,0.011989342806394316,0.4786856127886323,0.9757139378923718,0.022417589778861075,0.11467697457954737,0.36612956795736684,0.9385,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
8,0.011447277005532719,0.10691425059620618,0.9791111111111112,0.9778321909438653,0.07426971112878065,0.7071503816208873,1.0,0.011434280639431617,0.5664964476021315,0.9773601425900976,0.019703471690472336,0.10681943438792754,0.23102223963045027,0.955,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
9,0.010745097424665043,0.09717907257686158,0.9807777777777777,0.9788696450407933,0.07152947514453656,0.715351602224696,1.0,0.009991119005328597,0.5571714031971581,0.9784802862213094,0.01882227833114276,0.09709276969406015,0.27396785716059685,0.958,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
10,0.008498460512153744,0.07809101082234593,0.985,0.9833965339626767,0.05672987132096775,0.7759465283679496,1.0,0.008214920071047958,0.6368783303730018,0.9830548616116255,0.014504371389243823,0.07802166039432788,0.3710703595624957,0.9505,confidence,16,0.001,0,mlp,sample_trust_20260504_025508_mlp_confidence_bs16_lr0p001_seed0
