epoch,train_loss,train_unweighted_loss,train_accuracy,trust_mean,trust_std,trust_min,trust_max,frac_at_min_trust,frac_at_max_trust,mean_confidence,mean_entropy,mean_loss,test_loss,test_accuracy,sample_trust_mode,batch_size,learning_rate,seed,model,run_name
1,0.18489919185969564,0.5954599056591591,0.8272222222222222,0.8042290994620069,0.25347965372006365,0.11189672699634065,0.9714304648128385,0.06316489361702128,0.02327127659574468,0.8021389727368422,0.3226369244198427,0.5948445083167245,0.22551446971669792,0.944,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
2,0.027509693923095862,0.1931314900604387,0.9546666666666667,0.9473658432351783,0.16690585043996323,0.2473898627894356,0.9999999930249884,0.020390070921985817,0.13840868794326242,0.9465636000142875,0.06364157980519301,0.1926272539421916,0.17968925778381525,0.96,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
3,0.02014303621535914,0.15084348641687798,0.9652222222222222,0.9604938607266609,0.14042205569674493,0.32398271822231883,0.9999999953499923,0.016622340425531915,0.2235150709219858,0.9598211375534111,0.04356846129868497,0.15169286072862678,0.10758936523314333,0.9695,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
4,0.016618581093132283,0.12873752429208576,0.9714444444444444,0.9679718493147099,0.11876497042791428,0.42365784319580024,1.0,0.015625,0.3270168439716312,0.9673749808724045,0.03462895016427026,0.1283951737979083,0.13715592538066265,0.9675,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
5,0.013131892026208031,0.10137685920354367,0.9792222222222222,0.9755648175875345,0.09739406991531001,0.5063637816710463,1.0,0.011414007092198582,0.3884086879432624,0.9750997356489195,0.02718181760805405,0.10112034244533827,0.11249974180985009,0.973,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
6,0.009903695303981497,0.0781854406687756,0.983,0.9808102036621553,0.08337555208591695,0.5619353671815801,1.0,0.008865248226950355,0.46476063829787234,0.9804567424118096,0.020482496166286383,0.07797753506477595,0.11195830951466633,0.975,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
7,0.009548432783702284,0.07455078653497185,0.9832222222222222,0.9813870468460921,0.08104510006492963,0.5748362472505434,1.0,0.00775709219858156,0.5238253546099291,0.9810744160456015,0.01989941649305449,0.07522031224949687,0.12830163959099444,0.972,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
8,0.0077631300078419875,0.06704179447769294,0.9855555555555555,0.9847897963320955,0.0697342639554592,0.6242689533912121,1.0,0.007313829787234043,0.5285904255319149,0.9844894707202911,0.014761576402716333,0.06686349302172609,0.06921922125939454,0.9785,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
9,0.007461127646836555,0.055604676497251704,0.9877777777777778,0.9856754752761083,0.06599618415014685,0.6429177067698316,1.0,0.0062056737588652485,0.596520390070922,0.985442931136341,0.015436671498054695,0.05546030137223094,0.08610121706202517,0.98,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
10,0.0070192804884327414,0.05159230675892086,0.9876666666666667,0.9862081867160527,0.06457845580338398,0.6489483526650262,1.0,0.005208333333333333,0.659020390070922,0.986004225117095,0.014203487882295482,0.05145515590666769,0.12414979722590942,0.9735,inverse_loss,32,0.001,0,cnn,sample_trust_20260504_025508_cnn_inverse_loss_bs32_lr0p001_seed0
